"Town","FIPS","Year","Utility","Name","Telephone","Website"
"Woodstock",901588190,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Woodstock",901588190,2016,"Gas","-666666","-666666","-666666"
"Woodstock",901588190,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Woodstock",901588190,2016,"Sewer","-666666","-666666","-666666"
"Woodstock",901588190,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Woodstock",901588190,2016,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Woodstock",901588190,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Woodstock",901588190,2018,"Gas","-666666","-666666","-666666"
"Woodstock",901588190,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Woodstock",901588190,2018,"Sewer","-666666","-666666","-666666"
"Woodstock",901588190,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Woodstock",901588190,2018,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
